"","any","idMunicipi","nomMunicipi","idComarca","nomComarca","nomAT","idAT","entendre","parlar","llegir","escriure","poblacio_2_anys_i_mes","catalunya","restaEstat","estranger","total","entendre_pct","escriure_pct","llegir_pct","parlar_pct","catalunya_pct","estat_pct","estranger_pct"
"1",2011,"080018","Abrera",11,"Baix Llobregat","Metropolità","AT01",10796,7703,8748,6099,11351,7557,2889,1165,11611,93,53,75,66,65,25,10
"2",2011,"080023","Aguilar de Segarra",7,"Bages","Comarques Centrals","AT06",NA,NA,NA,NA,NA,225,14,6,245,NA,NA,NA,NA,92,6,2
"3",2011,"080039","Alella",21,"Maresme","Metropolità","AT01",8923,7696,7917,6068,9158,7224,1299,1047,9570,93,63,83,80,75,14,11
"4",2011,"080044","Alpens",24,"Osona","Comarques Centrals","AT06",287,275,262,231,287,273,9,20,302,95,76,87,91,90,3,7
"5",2011,"080057","Ametlla del Vallès, l'",41,"Vallès Oriental","Metropolità","AT01",7807,6913,6974,5645,7885,6264,1045,802,8111,96,70,86,85,77,13,10
"6",2011,"080060","Arenys de Mar",21,"Maresme","Metropolità","AT01",13987,11919,12354,8939,14170,10281,2459,2123,14863,94,60,83,80,69,17,14
"7",2011,"080076","Arenys de Munt",21,"Maresme","Metropolità","AT01",8134,7235,7243,5680,8153,6820,999,681,8500,96,67,85,85,80,12,8
"8",2011,"080082","Argençola",6,"Anoia","Penedès","AT08",240,213,240,180,240,194,7,37,238,101,76,101,89,82,3,16
"9",2011,"080095","Argentona",21,"Maresme","Metropolità","AT01",11307,9683,10088,7480,11467,9125,1909,742,11776,96,64,86,82,77,16,6
"10",2011,"080109","Artés",7,"Bages","Comarques Centrals","AT06",5233,4621,4756,3732,5329,4258,755,562,5575,94,67,85,83,76,14,10
"11",2011,"080116","Avià",14,"Berguedà","Comarques Centrals","AT06",2160,2049,1945,1577,2187,2026,93,126,2245,96,70,87,91,90,4,6
"12",2011,"080121","Avinyó",7,"Bages","Comarques Centrals","AT06",2166,2008,2010,1646,2185,1849,213,259,2321,93,71,87,87,80,9,11
"13",2011,"080137","Avinyonet del Penedès",3,"Alt Penedès","Penedès","AT08",1625,1367,1383,1011,1683,1330,187,193,1710,95,59,81,80,78,11,11
"14",2011,"080142","Aiguafreda",41,"Vallès Oriental","Metropolità","AT01",2362,2062,2047,1574,2369,1971,338,172,2481,95,63,83,83,79,14,7
"15",2011,"080155","Badalona",13,"Barcelonès","Metropolità","AT01",194190,132370,149188,99502,213700,132405,52430,34951,219786,88,45,68,60,60,24,16
"16",2011,"080168","Bagà",14,"Berguedà","Comarques Centrals","AT06",2280,2110,2129,1681,2289,1826,412,134,2372,96,71,90,89,77,17,6
"17",2011,"080174","Balenyà",24,"Osona","Comarques Centrals","AT06",3561,3033,3129,2335,3622,2802,557,336,3695,96,63,85,82,76,15,9
"18",2011,"080180","Balsareny",7,"Bages","Comarques Centrals","AT06",3289,2814,2941,2204,3365,2476,656,362,3494,94,63,84,81,71,19,10
"19",2011,"080193","Barcelona",13,"Barcelonès","Metropolità","AT01",1501262,1137816,1246555,835080,1573318,954630,318959,341859,1615448,93,52,77,70,59,20,21
"20",2011,"080207","Begues",11,"Baix Llobregat","Metropolità","AT01",6248,5367,5473,4108,6396,4901,920,605,6426,97,64,85,84,76,14,9
"21",2011,"080214","Bellprat",6,"Anoia","Penedès","AT08",NA,NA,NA,NA,NA,84,3,4,91,NA,NA,NA,NA,92,3,4
"22",2011,"080229","Berga",14,"Berguedà","Comarques Centrals","AT06",16039,14206,14279,10938,16363,12346,2069,2603,17018,94,64,84,83,73,12,15
"23",2011,"080235","Bigues i Riells",41,"Vallès Oriental","Metropolità","AT01",8500,7019,7350,5214,8674,6750,1493,512,8755,97,60,84,80,77,17,6
"24",2011,"080240","Borredà",14,"Berguedà","Comarques Centrals","AT06",558,452,513,346,561,453,34,108,595,94,58,86,76,76,6,18
"25",2011,"080253","Bruc, el",6,"Anoia","Penedès","AT08",1945,1757,1729,1360,1954,1559,251,182,1992,98,68,87,88,78,13,9
"26",2011,"080266","Brull, el",24,"Osona","Comarques Centrals","AT06",246,243,237,188,246,222,9,18,249,99,76,95,98,89,4,7
"27",2011,"080272","Cabanyes, les",3,"Alt Penedès","Penedès","AT08",883,807,808,655,883,781,95,51,927,95,71,87,87,84,10,6
"28",2011,"080288","Cabrera d'Anoia",6,"Anoia","Penedès","AT08",1296,1019,1083,729,1348,957,290,108,1355,96,54,80,75,71,21,8
"29",2011,"080291","Cabrera de Mar",21,"Maresme","Metropolità","AT01",4442,3992,4055,3311,4478,3623,539,366,4528,98,73,90,88,80,12,8
"30",2011,"080305","Cabrils",21,"Maresme","Metropolità","AT01",6860,6189,6084,4934,6920,5665,679,852,7196,95,69,85,86,79,9,12
"31",2011,"080312","Calaf",6,"Anoia","Comarques Centrals","AT06",3320,2776,2842,2103,3409,2348,419,755,3522,94,60,81,79,67,12,21
"32",2011,"080327","Caldes d'Estrac",21,"Maresme","Metropolità","AT01",2602,2149,2176,1586,2659,1849,420,507,2776,94,57,78,77,67,15,18
"33",2011,"080333","Caldes de Montbui",41,"Vallès Oriental","Metropolità","AT01",16400,13408,14284,10313,16704,11879,3140,2167,17186,95,60,83,78,69,18,13
"34",2011,"080348","Calders",42,"Moianès","Comarques Centrals","AT06",924,830,829,653,925,821,96,38,955,97,68,87,87,86,10,4
"35",2011,"080351","Calella",21,"Maresme","Metropolità","AT01",16559,12925,14117,10135,17497,11158,3044,4492,18694,89,54,76,69,60,16,24
"36",2011,"080364","Calonge de Segarra",6,"Anoia","Comarques Centrals","AT06",200,179,197,142,200,192,4,2,198,101,72,99,90,97,2,1
"37",2011,"080370","Calldetenes",24,"Osona","Comarques Centrals","AT06",2303,2027,2041,1723,2325,2041,187,198,2426,95,71,84,84,84,8,8
"38",2011,"080386","Callús",7,"Bages","Comarques Centrals","AT06",1786,1466,1563,1147,1812,1491,234,215,1940,92,59,81,76,77,12,11
"39",2011,"080399","Campins",41,"Vallès Oriental","Metropolità","AT01",466,452,434,353,466,405,28,47,480,97,74,90,94,84,6,10
"40",2011,"080403","Canet de Mar",21,"Maresme","Metropolità","AT01",13368,11403,11798,8543,13454,10042,2361,1669,14072,95,61,84,81,71,17,12
"41",2011,"080410","Canovelles",41,"Vallès Oriental","Metropolità","AT01",14059,9800,10571,7354,15382,7990,4244,3617,15851,89,46,67,62,50,27,23
"42",2011,"080425","Cànoves i Samalús",41,"Vallès Oriental","Metropolità","AT01",2740,2058,2225,1509,2798,2018,628,172,2818,97,54,79,73,72,22,6
"43",2011,"080431","Canyelles",17,"Garraf","Penedès","AT08",4024,3237,3456,2314,4200,3028,837,417,4282,94,54,81,76,71,20,10
"44",2011,"080446","Capellades",6,"Anoia","Penedès","AT08",5218,4453,4527,3375,5321,3960,1101,433,5494,95,61,82,81,72,20,8
"45",2011,"080459","Capolat",14,"Berguedà","Comarques Centrals","AT06",85,85,85,74,85,81,1,3,85,100,87,100,100,95,1,4
"46",2011,"080462","Cardedeu",41,"Vallès Oriental","Metropolità","AT01",16431,14049,14534,11149,16772,12724,2739,1778,17241,95,65,84,81,74,16,10
"47",2011,"080478","Cardona",7,"Bages","Comarques Centrals","AT06",4823,4277,4322,2890,4875,4134,648,334,5116,94,56,84,84,81,13,7
"48",2011,"080484","Carme",6,"Anoia","Penedès","AT08",812,691,720,482,837,626,85,125,836,97,58,86,83,75,10,15
"49",2011,"080497","Casserres",14,"Berguedà","Comarques Centrals","AT06",1494,1444,1418,1161,1515,1433,82,80,1595,94,73,89,91,90,5,5
"50",2011,"080500","Castellar del Riu",14,"Berguedà","Comarques Centrals","AT06",173,165,157,139,173,157,14,3,174,99,80,90,95,90,8,2
"51",2011,"080517","Castellar del Vallès",40,"Vallès Occidental","Metropolità","AT01",22303,18701,19548,14716,22686,17619,4044,1575,23238,96,63,84,80,76,17,7
"52",2011,"080522","Castellar de n'Hug",14,"Berguedà","Comarques Centrals","AT06",172,154,157,119,172,148,11,10,169,102,70,93,91,88,7,6
"53",2011,"080538","Castellbell i el Vilar",7,"Bages","Comarques Centrals","AT06",3462,2962,3041,2250,3567,2720,687,304,3711,93,61,82,80,73,19,8
"54",2011,"080543","Castellbisbal",40,"Vallès Occidental","Metropolità","AT01",11427,9316,9760,7518,11952,8696,2512,1059,12267,93,61,80,76,71,20,9
"55",2011,"080556","Castellcir",42,"Moianès","Metropolità","AT01",597,528,550,432,612,533,75,57,665,90,65,83,79,80,11,9
"56",2011,"080569","Castelldefels",11,"Baix Llobregat","Metropolità","AT01",55913,39430,44311,29699,59524,33594,13380,16165,63139,89,47,70,62,53,21,26
"57",2011,"080575","Castell de l'Areny",14,"Berguedà","Comarques Centrals","AT06",72,72,72,68,72,65,2,3,70,103,97,103,103,93,3,4
"58",2011,"080581","Castellet i la Gornal",3,"Alt Penedès","Penedès","AT08",2148,1676,1783,1268,2203,1581,464,178,2223,97,57,80,75,71,21,8
"59",2011,"080594","Castellfollit del Boix",7,"Bages","Comarques Centrals","AT06",397,367,357,287,405,362,32,15,409,97,70,87,90,89,8,4
"60",2011,"080608","Castellfollit de Riubregós",6,"Anoia","Comarques Centrals","AT06",184,166,180,135,184,180,7,3,190,97,71,95,87,95,4,2
"61",2011,"080615","Castellgalí",7,"Bages","Comarques Centrals","AT06",1911,1506,1592,1145,1934,1446,369,151,1966,97,58,81,77,74,19,8
"62",2011,"080620","Castellnou de Bages",7,"Bages","Comarques Centrals","AT06",1115,1018,1012,845,1121,888,177,26,1091,102,77,93,93,81,16,2
"63",2011,"080636","Castellolí",6,"Anoia","Penedès","AT08",530,511,494,411,530,501,28,21,550,96,75,90,93,91,5,4
"64",2011,"080641","Castellterçol",42,"Moianès","Metropolità","AT01",2228,1985,2012,1671,2233,1892,226,258,2376,94,70,85,84,80,10,11
"65",2011,"080654","Castellví de la Marca",3,"Alt Penedès","Penedès","AT08",1593,1377,1380,1027,1605,1354,146,149,1649,97,62,84,84,82,9,9
"66",2011,"080667","Castellví de Rosanes",11,"Baix Llobregat","Metropolità","AT01",1560,1304,1379,1029,1603,1287,359,146,1792,87,57,77,73,72,20,8
"67",2011,"080673","Centelles",24,"Osona","Comarques Centrals","AT06",7016,6188,6259,5059,7136,5876,982,502,7360,95,69,85,84,80,13,7
"68",2011,"080689","Cervelló",11,"Baix Llobregat","Metropolità","AT01",7973,6480,6920,4883,8260,6210,1676,765,8651,92,56,80,75,72,19,9
"69",2011,"080692","Collbató",11,"Baix Llobregat","Metropolità","AT01",4035,3562,3635,2899,4133,3340,604,298,4242,95,68,86,84,79,14,7
"70",2011,"080706","Collsuspina",42,"Moianès","Comarques Centrals","AT06",336,314,301,250,336,313,19,15,347,97,72,87,90,90,5,4
"71",2011,"080713","Copons",6,"Anoia","Penedès","AT08",328,299,302,246,328,271,34,27,332,99,74,91,90,82,10,8
"72",2011,"080728","Corbera de Llobregat",11,"Baix Llobregat","Metropolità","AT01",13176,10714,11167,8364,13513,9950,2349,1765,14064,94,59,79,76,71,17,13
"73",2011,"080734","Cornellà de Llobregat",11,"Baix Llobregat","Metropolità","AT01",76626,48150,56733,36884,84207,44008,26524,16711,87243,88,42,65,55,50,30,19
"74",2011,"080749","Cubelles",17,"Garraf","Penedès","AT08",13119,9944,10852,7682,13833,9227,3026,2040,14293,92,54,76,70,65,21,14
"75",2011,"080752","Dosrius",21,"Maresme","Metropolità","AT01",4990,4009,4288,3032,5019,3903,884,336,5123,97,59,84,78,76,17,7
"76",2011,"080765","Esparreguera",11,"Baix Llobregat","Metropolità","AT01",20762,16390,17041,12425,21425,14959,4639,2388,21986,94,57,78,75,68,21,11
"77",2011,"080771","Esplugues de Llobregat",11,"Baix Llobregat","Metropolità","AT01",41978,28818,32757,20915,44857,25135,13719,7833,46687,90,45,70,62,54,29,17
"78",2011,"080787","Espunyola, l'",14,"Berguedà","Comarques Centrals","AT06",260,256,249,178,260,255,8,5,268,97,66,93,96,95,3,2
"79",2011,"080790","Estany, l'",42,"Moianès","Comarques Centrals","AT06",372,353,340,265,372,367,22,4,393,95,67,87,90,93,6,1
"80",2011,"080804","Fígols",14,"Berguedà","Comarques Centrals","AT06",46,45,45,36,46,43,6,3,52,88,69,87,87,83,12,6
"81",2011,"080811","Fogars de Montclús",41,"Vallès Oriental","Metropolità","AT01",433,414,415,320,437,393,25,35,453,96,71,92,91,87,6,8
"82",2011,"080826","Fogars de la Selva",34,"Selva","Comarques Gironines","AT02",1457,1117,1216,779,1495,1073,352,73,1498,97,52,81,75,72,23,5
"83",2011,"080832","Folgueroles",24,"Osona","Comarques Centrals","AT06",2166,2069,2000,1828,2166,2053,100,76,2229,97,82,90,93,92,4,3
"84",2011,"080847","Fonollosa",7,"Bages","Comarques Centrals","AT06",1361,1134,1162,934,1392,1188,191,38,1417,96,66,82,80,84,13,3
"85",2011,"080850","Font-rubí",3,"Alt Penedès","Penedès","AT08",1400,1328,1271,977,1402,1196,91,179,1466,95,67,87,91,82,6,12
"86",2011,"080863","Franqueses del Vallès, les",41,"Vallès Oriental","Metropolità","AT01",17263,13310,14517,10502,18180,12168,3946,2579,18693,92,56,78,71,65,21,14
"87",2011,"080879","Gallifa",40,"Vallès Occidental","Metropolità","AT01",201,190,192,160,201,162,18,24,204,99,78,94,93,79,9,12
"88",2011,"080885","Garriga, la",41,"Vallès Oriental","Metropolità","AT01",14650,12379,13061,10256,14841,11187,2525,1524,15236,96,67,86,81,73,17,10
"89",2011,"080898","Gavà",11,"Baix Llobregat","Metropolità","AT01",43139,31031,34930,22925,45235,28294,11458,6498,46250,93,50,76,67,61,25,14
"90",2011,"080902","Gaià",7,"Bages","Comarques Centrals","AT06",162,154,144,117,164,148,5,19,172,94,68,84,90,86,3,11
"91",2011,"080919","Gelida",3,"Alt Penedès","Penedès","AT08",6543,5547,5589,4223,6671,5123,1196,766,7085,92,60,79,78,72,17,11
"92",2011,"080924","Gironella",14,"Berguedà","Comarques Centrals","AT06",4662,4165,4295,3148,4806,3905,646,532,5083,92,62,84,82,77,13,10
"93",2011,"080930","Gisclareny",14,"Berguedà","Comarques Centrals","AT06",NA,NA,NA,NA,NA,30,1,0,31,NA,NA,NA,NA,97,3,0
"94",2011,"080945","Granada, la",3,"Alt Penedès","Penedès","AT08",1951,1708,1713,1316,1993,1575,256,164,1995,98,66,86,86,79,13,8
"95",2011,"080958","Granera",42,"Moianès","Metropolità","AT01",NA,NA,NA,NA,NA,67,9,4,80,NA,NA,NA,NA,84,11,5
"96",2011,"080961","Granollers",41,"Vallès Oriental","Metropolità","AT01",55593,42037,44657,32172,57884,34898,13053,12049,60000,93,54,74,70,58,22,20
"97",2011,"080977","Gualba",41,"Vallès Oriental","Metropolità","AT01",1260,1127,1154,871,1286,1011,161,140,1312,96,66,88,86,77,12,11
"98",2011,"080983","Sant Salvador de Guardiola",7,"Bages","Comarques Centrals","AT06",2926,2473,2541,1825,2997,2416,578,152,3146,93,58,81,79,77,18,5
"99",2011,"080996","Guardiola de Berguedà",14,"Berguedà","Comarques Centrals","AT06",972,844,882,637,984,767,165,95,1027,95,62,86,82,75,16,9
"100",2011,"081000","Gurb",24,"Osona","Comarques Centrals","AT06",2529,2385,2321,2064,2535,2325,125,88,2538,100,81,91,94,92,5,3
"101",2011,"081017","Hospitalet de Llobregat, l'",13,"Barcelonès","Metropolità","AT01",228536,137300,162583,99459,250822,120536,70269,65260,256065,89,39,63,54,47,27,25
"102",2011,"081022","Igualada",6,"Anoia","Penedès","AT08",36560,31087,31864,24407,38112,27323,6124,5744,39191,93,62,81,79,70,16,15
"103",2011,"081038","Jorba",6,"Anoia","Penedès","AT08",796,721,747,597,804,712,80,28,820,97,73,91,88,87,10,3
"104",2011,"081043","Llacuna, la",6,"Anoia","Penedès","AT08",887,796,801,617,895,751,67,117,935,95,66,86,85,80,7,13
"105",2011,"081056","Llagosta, la",41,"Vallès Oriental","Metropolità","AT01",12366,8109,9322,5973,13285,7603,4020,2098,13721,90,44,68,59,55,29,15
"106",2011,"081069","Llinars del Vallès",41,"Vallès Oriental","Metropolità","AT01",8711,6863,7302,5239,9114,6361,1860,1072,9293,94,56,79,74,68,20,12
"107",2011,"081075","Lliçà d'Amunt",41,"Vallès Oriental","Metropolità","AT01",13682,10432,11088,7861,14223,10358,3348,750,14456,95,54,77,72,72,23,5
"108",2011,"081081","Lliçà de Vall",41,"Vallès Oriental","Metropolità","AT01",6120,4710,5133,3516,6270,4515,1571,318,6404,96,55,80,74,71,25,5
"109",2011,"081094","Lluçà",24,"Osona","Comarques Centrals","AT06",246,232,226,192,246,239,11,4,254,97,76,89,91,94,4,2
"110",2011,"081108","Malgrat de Mar",21,"Maresme","Metropolità","AT01",16890,13281,14053,9903,17791,11828,4043,2573,18444,92,54,76,72,64,22,14
